file name,Model constraint,Status,Solve time (second)
j12010_1.data,111,optimal,0.05
j12010_10.data,66,optimal,0.05
j12010_2.data,91,optimal,0.05
j12010_3.data,99,optimal,0.05
j12010_4.data,95,optimal,0.05
j12010_5.data,97,optimal,0.05
j12010_6.data,92,optimal,0.04
j12010_7.data,79,optimal,0.07
j12010_8.data,114,optimal,0.05
j12010_9.data,77,optimal,0.05
